course,word,tfidf
信息论与编码理论.txt,BurstError,0.0019913721526800864
信息论与编码理论.txt,BurstErrorTrappingDecoding,0.0019913721526800864
信息论与编码理论.txt,Bxbx,0.0019913721526800864
信息论与编码理论.txt,CAsup,0.0019913721526800864
信息论与编码理论.txt,CBCBC,0.0019913721526800864
信息论与编码理论.txt,CBlog,0.0019913721526800864
信息论与编码理论.txt,CBsup,0.0019913721526800864
信息论与编码理论.txt,CBsupCaBn,0.0019913721526800864
信息论与编码理论.txt,CCC,0.025887837984841122
信息论与编码理论.txt,CCCnGse,0.0019913721526800864
信息论与编码理论.txt,CCK,0.0019913721526800864
信息论与编码理论.txt,CCaC,0.0019913721526800864
信息论与编码理论.txt,CCi,0.0019913721526800864
信息论与编码理论.txt,CCiC,0.0019913721526800864
信息论与编码理论.txt,CCj,0.0019913721526800864
信息论与编码理论.txt,CCm,0.0019913721526800864
信息论与编码理论.txt,CCmCmCoCn,0.0019913721526800864
信息论与编码理论.txt,CCnC,0.003982744305360173
信息论与编码理论.txt,CCo,0.003982744305360173
信息论与编码理论.txt,CCoC,0.023896465832161033
信息论与编码理论.txt,CCoCoCCj,0.0019913721526800864
信息论与编码理论.txt,CCooC,0.0019913721526800864
信息论与编码理论.txt,CCy,0.0019913721526800864
信息论与编码理论.txt,CCz,0.0019913721526800864
信息论与编码理论.txt,CCzC,0.0019913721526800864
信息论与编码理论.txt,CDCDGDEF,0.0019913721526800864
信息论与编码理论.txt,CEnxmod,0.0019913721526800864
信息论与编码理论.txt,CFB,0.0019913721526800864
信息论与编码理论.txt,CFg,0.0019913721526800864
信息论与编码理论.txt,CFq,0.005974116458040258
信息论与编码理论.txt,CFx,0.0019913721526800864
信息论与编码理论.txt,CIG,0.005974116458040258
信息论与编码理论.txt,CIMx,0.0019913721526800864
信息论与编码理论.txt,CIxXIxxxxxxx,0.0019913721526800864
信息论与编码理论.txt,CIyY,0.0019913721526800864
信息论与编码理论.txt,CLC,0.0019913721526800864
信息论与编码理论.txt,CPPPa,0.0019913721526800864
信息论与编码理论.txt,CPiaPaaRa,0.0019913721526800864
信息论与编码理论.txt,CPm,0.0019913721526800864
信息论与编码理论.txt,CPo,0.0019913721526800864
信息论与编码理论.txt,CRE,0.011948232916080517
信息论与编码理论.txt,CREaaaa,0.0019913721526800864
信息论与编码理论.txt,CREi,0.0019913721526800864
信息论与编码理论.txt,CRhoepRIC,0.0019913721526800864
信息论与编码理论.txt,CRiE,0.0019913721526800864
信息论与编码理论.txt,CRxCn,0.0019913721526800864
信息论与编码理论.txt,CRxxCxmodx,0.0019913721526800864
信息论与编码理论.txt,CWlogPNM,0.0019913721526800864
信息论与编码理论.txt,CZ,0.0019913721526800864
信息论与编码理论.txt,CaC,0.003982744305360173
信息论与编码理论.txt,CaCCi,0.0019913721526800864
信息论与编码理论.txt,CaCa,0.0019913721526800864
信息论与编码理论.txt,CaCnC,0.0019913721526800864
信息论与编码理论.txt,CaCnCnJ,0.0019913721526800864
信息论与编码理论.txt,CaCoa,0.0019913721526800864
信息论与编码理论.txt,CaI,0.0019913721526800864
信息论与编码理论.txt,CaMa,0.0019913721526800864
信息论与编码理论.txt,CaP,0.0019913721526800864
信息论与编码理论.txt,CaRaB,0.0019913721526800864
信息论与编码理论.txt,CaZ,0.0019913721526800864
信息论与编码理论.txt,CaZCa,0.0019913721526800864
信息论与编码理论.txt,Caa,0.0019913721526800864
信息论与编码理论.txt,Caaa,0.005974116458040258
信息论与编码理论.txt,CaaaIaD,0.0019913721526800864
信息论与编码理论.txt,Caj,0.0019913721526800864
信息论与编码理论.txt,Cajx,0.0019913721526800864
信息论与编码理论.txt,CanlaO,0.0019913721526800864
信息论与编码理论.txt,Cax,0.005974116458040258
信息论与编码理论.txt,CdayJ,0.0019913721526800864
信息论与编码理论.txt,Cegb,0.0019913721526800864
信息论与编码理论.txt,Cfa,0.0019913721526800864
信息论与编码理论.txt,CfcCafa,0.0019913721526800864
